entrezID	gene
10095	ARPC1B
11333	PDAP1
8896	BUD31
26024	PTCD1
100526740	ATP5MF-PTCD1
10898	CPSF4
9551	ATP5MF
285989	ZNF789
84124	ZNF394
23660	ZKSCAN5
221786	FAM200A
79027	ZNF655
100289187	TMEM225B
221785	ZSCAN25
1577	CYP3A5
100861540	CYP3A7-CYP3A51P
1551	CYP3A7
1576	CYP3A4
64816	CYP3A43
81392	OR2AE1
89122	TRIM4
349149	GJC3
563	AZGP1
646282	AZGP1P1
105375423	
7586	ZKSCAN1
7589	ZSCAN21
7551	ZNF3
10980	COPS6
4176	MCM7
407014	MIR25
407050	MIR93
406900	MIR106B
9179	AP4M1
6878	TAF6
245812	CNPY4
255374	MBLAC1
389541	LAMTOR4
55262	MAP11
100616439	MIR4658
79690	GAL3ST4
221914	GPC2
10734	STAG3
352954	CASTOR3
79037	PVRIG
441272	SPDYE3
101735302	STAG3L5P
101752399	STAG3L5P-PVRIG2P-PILRB
29990	PILRB
102466747	MIR6840
29992	PILRA
55063	ZCWPW1
56257	MEPCE
221908	PPP1R35
402573	C7orf61
81628	TSC22D4
222950	NYAP1
3268	AGFG2
100316904	SAP25
4034	LRCH4
26261	FBXO24
100129845	PCOLCE-AS1
5118	PCOLCE
64598	MOSPD3
7036	TFR2
51412	ACTL6B
2783	GNB2
64599	GIGYF1
10248	POP7
2056	EPO
7455	ZAN
2050	EPHB4
56996	SLC12A9
105375430	SLC12A9-AS1
7205	TRIP6
102466755	MIR6875
51593	SRRT
402682	UFSP1
43	ACHE
4584	MUC3A
10071	MUC12
102724094	MUC12-AS1
140453	MUC17
81844	TRIM56
5054	SERPINE1
1174	AP1S1
100616117	MIR4653
7425	VGF
375607	NAT16
346606	MOGAT3
8985	PLOD3
10467	ZNHIT1
24146	CLDN15
51024	FIS1
101927721	LNCPRESS1
64792	IFT22
136227	COL26A1
100506527	LINC01007
93408	MYL10
1523	CUX1
10603	SH2B2
100422858	MIR4285
729597	SPDYE6
79706	PRKRIP1
100289561	
100313829	MIR548O
80228	ORAI2
54784	ALKBH4
222229	LRWD1
100847073	MIR5090
100616367	MIR4467
5439	POLR2J
100271927	RASA4B
107983993	UPK3BL2
441273	SPDYE2
548644	POLR2J3
10156	RASA4
100134938	UPK3BL1
100310812	SPDYE2B
246721	POLR2J2
222234	FAM185A
222235	FBXL13
10234	LRRC17
58160	NFE4
83787	ARMC10
222236	NAPEPLD
349152	DPY19L2P2
9512	PMPCB
27000	DNAJC2
5701	PSMC2
375611	SLC26A5
101927870	
5649	RELN
5001	ORC5
375612	LHFPL3
645591	LHFPL3-AS1
723809	LHFPL3-AS2
55904	KMT2E
6733	SRPK2
54517	PUS7
60561	RINT1
100130771	EFCAB10
222255	ATXN7L1
222256	CDHR3
6856	SYPL1
10135	NAMPT
168455	CCDC71L
5294	PIK3CG
5577	PRKAR2B
26959	HBP1
10466	COG5
2845	GPR22
11062	DUS4L
115253422	DUS4L-BCAP29
55973	BCAP29
5172	SLC26A4
101927974	
79872	CBLL1
1811	SLC26A3
1738	DLD
3912	LAMB1
22798	LAMB4
4897	NRCAM
50640	PNPLA8
168451	THAP5
4189	DNAJB9
154907	C7orf66
442720	EIF3IP1
83943	IMMP2L
54674	LRRN3
9732	DOCK4
100506413	DOCK4-AS1
11179	ZNF277
3475	IFRD1
286006	LSMEM1
101928012	
64418	TMEM168
154743	BMT2
101928036	
54329	GPR85
401397	SMIM30
5506	PPP1R3A
93986	FOXP2
100500896	MIR3666
29969	MDFIC
102724386	LINC01393
104355291	LINC01392
109623459	SNORA25B
100506489	
22797	TFEC
26136	TES
102724434	
858	CAV2
857	CAV1
4233	MET
830	CAPZA2
93653	ST7-AS1
7982	ST7
93655	ST7
338069	ST7-OT4
102466616	MIR6132
93654	ST7-AS2
7472	WNT2
1080	CFTR
136991	ASZ1
111082987	CFTR-AS1
83992	CTTNBP2
51691	LSM8
56311	ANKRD7
105375475	LINC02476
3751	KCND2
23554	TSPAN12
54556	ING3
79974	CPED1
51384	WNT16
10447	FAM3C
5803	PTPRZ1
10157	AASS
389549	FEZF1
154860	FEZF1-AS1
93664	CADPS2
168433	RNF133
378925	RNF148
50833	TAS2R16
6561	SLC13A1
154865	IQUB
4698	NDUFA5
142685	ASB15
102724555	ASB15-AS1
442721	LMOD2
8976	WASL
23553	HYAL4
6677	SPAM1
105375483	
730130	TMEM229A
2861	GPR37
25913	POT1
401398	POT1-AS1
101928283	POT1-AS1
101928254	
2918	GRM8
693177	MIR592
101928333	GRM8-AS1
168850	ZNF800
100506682	
79571	GCC1
381	ARF5
29999	FSCN3
5078	PAX4
27044	SND1
27099	SND1-IT1
64101	LRRC4
693178	MIR593
406917	MIR129-1
3952	LEP
55131	RBM28
401399	PRRT4
3614	IMPDH1
29923	HILPDA
55798	METTL2B
346653	FAM71F2
84691	FAM71F1
813	CALU
611	OPN1SW
64753	CCDC136
2318	FLNC
110806300	FLNC-AS1
375616	KCP
9296	ATP6V1F
100130705	ATP6V1FNB
3663	IRF5
23534	TNPO3
286016	TPI1P2
340348	TSPAN33
6608	SMO
23382	AHCYL2
57464	STRIP2
100287482	SMKR1
4899	NRF1
105375501	
406958	MIR182
407053	MIR96
406959	MIR183
7328	UBE2H
51530	ZC3HC1
23008	KLHDC10
100128325	
84928	TMEM209
136263	SSMEM1
1358	CPA2
51200	CPA4
93979	CPA5
1357	CPA1
95681	CEP41
4232	MEST
442904	MIR335
26958	COPG2
114960	TSGA13
136259	KLF14
407021	MIR29A
407024	MIR29B1
378805	LINC-PINT
4289	MKLN1
100506881	MKLN1-AS
5420	PODXL
101928782	
91584	PLXNA4
286023	
100506937	
54927	CHCHD3
100500804	MIR3654
60412	EXOC4
102465139	MIR6133
136332	LRGUK
84912	SLC35B4
105375519	
231	AKR1B1
57016	AKR1B10
441282	AKR1B15
669	BPGM
800	CALD1
340351	AGBL3
78996	CYREN
55281	TMEM140
29062	WDR91
102465254	MIR6509
346673	STRA8
4850	CNOT4
23165	NUP205
647087	STMP1
26266	SLC13A4
389558	FAM180A
136319	MTPN
767558	MTPN
349160	
1129	CHRM2
574443	MIR490
5764	PTN
9162	DGKI
64764	CREB3L2
100130880	CREB3L2-AS1
6718	AKR1D1
100616226	MIR4468
8805	TRIM24
136306	SVOPL
50617	ATP6V0A4
155006	TMEM213
57670	KIAA1549
92092	ZC3HAV1L
56829	ZC3HAV1
79989	TTC26
254048	UBN2
154791	FMC1
51631	LUC7L2
100996928	FMC1-LUC7L2
346689	KLRG2
154790	CLEC2L
28996	HIPK2
6916	TBXAS1
64761	PARP12
80853	KDM7A
100134229	KDM7A-DT
84255	SLC37A3
401409	RAB19
23608	MKRN1
27147	DENND2A
90956	ADCK2
4708	NDUFB2
100134713	NDUFB2-AS1
673	BRAF
51650	MRPS33
100507421	TMEM178B
55750	AGK
57189	DENND11
285962	WEE2-AS1
494551	WEE2
6742	SSBP1
50831	TAS2R3
50832	TAS2R4
54429	TAS2R5
136242	PRSS37
8972	MGAM
130075	OR9A4
23601	CLEC5A
5726	TAS2R38
93432	MGAM2
136541	PRSS58
207147	
100463482	MTRNR2L6
5644	PRSS1
5645	PRSS2
2051	EPHB6
55503	TRPV6
56302	TRPV5
135927	LLCFC1
3792	KEL
135924	OR9A2
346517	OR6V1
5304	PIP
259285	TAS2R39
259286	TAS2R40
373156	GSTK1
135932	TMEM139
835	CASP2
1180	CLCN1
9715	FAM131B
7791	ZYX
102465538	MIR6892
2041	EPHA1
285965	EPHA1-AS1
338398	TAS2R60
259287	TAS2R41
392133	OR10AC1
441294	CTAGE15
285966	TCAF2
340307	CTAGE6
154761	
9747	TCAF1
135948	OR2F2
26211	OR2F1
135946	OR6B1
393046	OR2A5
392138	OR2A25
346525	OR2A12
442361	OR2A2
135941	OR2A14
100128553	CTAGE4
445328	ARHGEF35
402317	OR2A42
401428	OR2A20P
401427	OR2A7
100142659	CTAGE8
346528	OR2A1
7984	ARHGEF5
135935	NOBOX
27010	TPK1
26047	CNTNAP2
101928700	CNTNAP2-AS1
100313895	MIR548F4
105375556	
202865	C7orf33
8454	CUL1
2146	EZH2
6086	RNY4
6085	RNY3
6084	RNY1
102723099	GHET1
9601	PDIA4
136051	ZNF786
155054	ZNF425
57541	ZNF398
8427	ZNF282
7988	ZNF212
100289678	ZNF783
101928733	
27153	ZNF777
155061	ZNF746
79970	ZNF767P
84626	KRBA1
168544	ZNF467
643641	ZNF862
401431	ATP6V0E2-AS1
155066	ATP6V0E2
653857	ACTR3C
113763	ZBED6CL
65999	LRRC61
5919	RARRES2
29803	REPIN1
285971	ZNF775
285972	LINC00996
155038	GIMAP8
168537	GIMAP7
55303	GIMAP4
474344	GIMAP6
26157	GIMAP2
170575	GIMAP1
100527949	GIMAP1-GIMAP5
55340	GIMAP5
28959	TMEM176B
55365	TMEM176A
26	AOC1
3757	KCNH2
4846	NOS3
285973	ATG9B
11194	ABCB8
9311	ASIC3
1020	CDK5
6522	SLC4A2
10922	FASTK
83590	TMUB1
116988	AGAP3
2636	GBX1
136371	ASB10
392843	IQCA1L
114483833	H2BE1
114483834	ABCF2-H2BE1
10061	ABCF2
54480	CHPF2
768213	MIR671
6604	SMARCD3
51667	NUB1
349136	WDR86
100131176	WDR86-AS1
155051	CRYGN
100500835	MIR3907
6009	RHEB
51422	PRKAG2
644090	
168391	GALNTL5
63917	GALNT11
58508	KMT2C
220832	FABP5P3
7516	XRCC2
57180	ACTR3B
103724390	LINC01287
1804	DPP6
22976	PAXIP1
202781	PAXIP1-DT
100128264	HTR5A-AS1
3361	HTR5A
105375589	
3638	INSIG1
338436	BLACE
2020	EN2
285888	CNPY1
100506302	
155435	RBM33
6469	SHH
100506380	LINC01006
64433	LINC00244
140545	RNF32
64327	LMBR1
64434	NOM1
3110	MNX1
105375606	MNX1-AS2
645249	MNX1-AS1
9690	UBE3C
10049	DNAJB6
101927914	
5799	PTPRN2
406945	MIR153-2
105375614	
693180	MIR595
100847032	MIR5707
54892	NCAPG2
57488	ESYT2
55112	DYNC2I1
154822	LINC00689
7434	VIPR2
441308	OR4F21
169270	ZNF596
157693	FAM87A
26260	FBXO25
157695	TDRP
157697	ERICH1
9228	DLGAP2
401442	
286083	
100507435	DLGAP2-AS1
2055	CLN8
104266957	
100500912	MIR3674
693181	MIR596
9639	ARHGEF10
101928058	
104266957	KBTBD11-OT1
9920	KBTBD11
9172	MYOM2
102465695	MIR7160
101927815	
101927815	
64478	CSMD1
100287015	
79648	MCPH1
285	ANGPT2
102465861	MIR8055
55326	AGPAT5
100616348	MIR4659A
100616372	MIR4659B
389610	XKR5
100652791	
1672	DEFB1
1671	DEFA6
1669	DEFA4
449491	DEFA8P
449492	DEFA9P
449493	DEFA10P
1667	DEFA1
170949	DEFT1P
100287083	DEFT1P
728358	DEFA1B
1668	DEFA3
1670	DEFA5
641517	DEFB109B
401447	USP17L1
392188	USP17L4
645402	USP17L4
100131980	ZNF705G
1673	DEFB4B
100289462	DEFB4B
55894	DEFB103B
10407	SPAG11B
503618	DEFB104B
503841	DEFB106B
245908	DEFB105B
504180	DEFB105B
245910	DEFB107B
503614	DEFB107B
100131608	PRR23D1
100133251	PRR23D1
100133251	PRR23D2
245910	DEFB107A
503614	DEFB107A
245908	DEFB105A
245909	DEFB106A
140596	DEFB104A
653423	SPAG11A
55894	DEFB103A
414325	DEFB103A
1673	DEFB4A
100289462	DEFB4A
100132396	ZNF705B
100132103	FAM66E
392188	USP17L8
645836	USP17L3
100302186	MIR548I3
286042	FAM86B3P
157285	PRAG1
137075	CLDN23
9258	MFHAS1
90459	ERI1
100616350	MIR4660
79660	PPP1R3B
157273	
8658	TNKS
693182	MIR597
157627	MIR124-1HG
406907	MIR124-1
4482	MSRA
101929191	
203074	PRSS55
94137	RP1L1
100422982	MIR4286
203076	C8orf74
83595	SOX7
54984	PINX1
102723313	
54984	PINX1
100302166	MIR1322
286046	XKR6
693183	MIR598
101929269	
66036	MTMR9
101929290	
83650	SLC35G5
157739	TDH
100129129	
83656	FAM167A-AS1
83648	FAM167A
640	BLK
2626	GATA4
606553	C8orf49
252969	NEIL2
2222	FDFT1
1508	CTSB
613210	DEFB136
613209	DEFB135
613211	DEFB134
100133267	DEFB130B
728957	ZNF705D
112268389	FAM66D
392197	USP17L7
377630	USP17L2
401447	USP17L2
85002	FAM86B1
245940	DEFB130A
653333	FAM86B2
729732	
100847038	MIR5692A2
91694	LONRF1
100500870	MIR3926-1
100500838	MIR3926-2
340357	
101409254	LINC00681
57604	TRMT9B
10395	DLC1
157773	C8orf48
102725080	
137868	SGCZ
494332	MIR383
7991	TUSC3
4481	MSR1
26281	FGF20
286097	MICU3
51201	ZDHHC2
29883	CNOT7
137492	VPS37A
9108	MTMR7
6542	SLC7A2
5157	PDGFRL
57509	MTUS1
100422850	MIR548V
101930275	
2267	FGL1
5108	PCM1
427	ASAH1
101929066	
9	NAT1
10	NAT2
23362	PSD3
105379301	
63898	SH2D4A
55790	CSGALNACT1
55174	INTS10
4023	LPL
6570	SLC18A1
526	ATP6V1B2
11178	LZTS1
100874051	LZTS1-AS1
102467222	
286114	LINC02153
101929172	
2675	GFRA2
9046	DOK2
23039	XPO7
10361	NPM2
8822	FGF17
2039	DMTN
64760	FAM160B2
79873	NUDT18
55806	HR
80346	REEP4
203190	LGI3
6440	SFTPC
649	BMP1
9796	PHYHIP
661	POLR3D
100507071	
55124	PIWIL2
23516	SLC39A14
5533	PPP3CC
10174	SORBS3
64236	PDLIM2
541565	C8orf58
57805	CCAR2
55909	BIN3
1960	EGR3
157310	PEBP4
101929237	
23221	RHOBTB2
8795	TNFRSF10B
286059	
254896	
8794	TNFRSF10C
8793	TNFRSF10D
8797	TNFRSF10A
389641	
91782	CHMP7
203069	R3HCC1
4017	LOXL2
100507156	
9583	ENTPD4
51312	SLC25A37
4824	NKX3-1
137814	NKX2-6
6781	STC1
10863	ADAM28
27299	ADAMDEC1
8756	ADAM7
101929315	
4741	NEFM
4747	NEFL
102465506	MIR6841
80005	DOCK5
102465527	MIR6876
2796	GNRH1
54793	KCTD9
157313	CDCA2
64641	EBF2
5520	PPP2R2A
157489	SDAD1P1
665	BNIP3L
10687	PNMA2
1808	DPYSL2
148	ADRA1A
100313884	MIR548H4
81551	STMN4
23087	TRIM35
2185	PTK2B
102465507	MIR6842
1135	CHRNA2
2053	EPHX2
1191	CLU
102465508	MIR6843
51435	SCARA3
100500871	MIR3622B
100500858	MIR3622A
55246	CCDC25
157570	ESCO2
55872	PBK
286133	SCARA5
100422828	MIR4287
389643	NUGGC
55140	ELP3
5368	PNOC
55893	ZNF395
157574	FBXO16
7976	FZD3
100422903	MIR4288
2137	EXTL3
101929402	EXTL3-AS1
55756	INTS9
79618	HMBOX1
23303	KIF13B
1846	DUSP4
619351	LINC00589
101929450	LINC02099
101929470	
286135	LINC02209
100422876	MIR3148
51669	SARAF
23484	LEPROTL1
619373	MBOAT4
10671	DCTN6
100128750	RBPMS-AS1
11030	RBPMS
2961	GTF2E2
100507341	SMIM18
2936	GSR
7993	UBXN8
5516	PPP2CB
56154	TEX15
29942	PURG
7486	WRN
3084	NRG1
100856811	NRG1-IT1
100874286	NRG1-IT3
84750	FUT10
80185	TTI2
84549	MAK16
692084	SNORD13
79845	RNF122
78986	DUSP26
137970	UNC5D
157855	KCNU1
100507403	
80139	ZNF703
102723701	
11160	ERLIN2
11212	PLPBP
25960	ADGRA2
55290	BRF2
80223	RAB11FIP1
137362	GOT1L1
155	ADRB3
1978	EIF4EBP1
9070	ASH2L
6770	STAR
27257	LSM1
9530	BAG4
23259	DDHD2
84513	PLPP5
54904	NSD3
137994	LETM2
2260	FGFR1
6867	TACC1
59339	PLEKHA2
203100	HTRA4
83877	TM2D2
8754	ADAM9
109616979	
203102	ADAM32
1587	ADAM3A
8749	ADAM18
2515	ADAM2
3620	IDO1
169355	IDO2
56892	TCIM
112543493	SIRLNT
79698	ZMAT4
6422	SFRP1
100847068	MIR548AO
109616980	SNORD65B
105379391	
51125	GOLGA7
84296	GINS4
137964	GPAT4
157848	NKX6-3
286	ANK1
619554	MIR486-1
102465696	MIR486-2
7994	KAT6A
10947	AP3M2
5327	PLAT
3551	IKBKB
5423	POLB
27121	DKK4
7419	VDAC3
6575	SLC20A2
114926	SMIM19
1142	CHRNB3
8973	CHRNA6
55145	THAP1
81790	RNF170
100616115	MIR4469
84376	HOOK3
2339	FNTA
84197	POMK
138050	HGSNAT
340441	POTEA
389652	ASNSP1
497634	LINC00293
105375814	
23514	SPIDR
1052	CEBPD
5591	PRKDC
4173	MCM4
7336	UBE2V2
101929268	
79645	EFCAB1
6591	SNAI2
492307	PPDPFL
100507464	
54212	SNTG1
137902	PXDNL
115294	PCMTD1
102724330	
9705	ST18
101929341	
389658	ALKAL1
9821	RB1CC1
2831	NPBWR1
4986	OPRK1
100507516	
51606	ATP6V1H
8601	RGS20
6917	TCEA1
10434	LYPLA1
29088	MRPL15
26766	RNU105C
64321	SOX17
6101	RP1
114786	XKR4
100133234	SBF1P1
105375843	
137695	TMEM68
96764	TGS1
4067	LYN
109617001	SNORA1B
6224	RPS20
26795	SNORD54
105375847	CERNA3
4342	MOS
5324	PLAG1
79145	CHCHD7
195814	SDR16C5
442388	SDR16C6P
5179	PENK
101929415	
100507632	LINC00968
105375851	
54928	BPNT2
286177	
26138	LINC00588
101929488	
107986888	
286178	
100505477	LINC01602
90362	FAM110B
101929528	
137886	UBXN2B
1581	CYP7A1
6386	SDCBP
8439	NSMAF
9760	TOX
100505501	
105375861	
767	CA8
5862	RAB2A
55636	CHD7
157807	CLVS1
444	ASPH
100616484	MIR4470
111082988	LINC02155
286183	NKAIN3
8836	GGH
7274	TTPA
101410533	YTHDF3-AS1
253943	YTHDF3
102724612	
102724623	LINC01414
286184	LINC01289
100130155	MIR124-2HG
406908	MIR124-2
401463	
27319	BHLHE22
9420	CYP7B1
552859	LINC00251
55156	ARMC1
9650	MTFR1
5150	PDE7A
85479	DNAJC5B
84675	TRIM55
1392	CRH
100505659	LINC00967
100505676	RRS1-AS1
23212	RRS1
137872	ADHFE1
254778	VXN
4603	MYBL1
80124	VCPIP1
100533105	
56260	C8orf44
23678	SGK3
157777	MCMDC2
641638	SNHG6
100129654	TCF24
286187	PPP1R42
10987	COPS5
79848	CSPP1
10565	ARFGEF1
57094	CPA6
80243	PREX2
116328	C8orf34
100505718	LINC01592
23213	SULF1
81796	SLCO5A1
101929759	
63978	PRDM14
10499	NCOA2
101926892	
23471	TRAM1
286190	LACTB2-AS1
51110	LACTB2
389668	XKR9
2138	EYA1
100132891	MSC-AS1
9242	MSC
8989	TRPA1
9312	KCNB2
101926908	
7013	TERF1
157869	SBSPON
100130301	C8orf89
6129	RPL7
157506	RDH10
101926926	RDH10-AS1
100128126	STAU2-AS1
27067	STAU2
55284	UBE2W
6921	ELOC
54968	TMEM70
23643	LY96
56704	JPH1
54332	GDAP1
100847058	MIR5681A
100847091	MIR5681B
441355	MIR2052HG
100302260	MIR2052
51050	PI15
83690	CRISPLD1
101805492	CASC9
3174	HNF4G
101926978	LINC01111
79776	ZFHX4
100422921	MIR3149
5828	PEX2
101927003	PKIA-AS1
5569	PKIA
51101	ZC2HC1A
3574	IL7
11075	STMN2
23462	HEY1
101927067	LINC01607
101927040	
28957	MRPS28
7163	TPD52
100847056	MIR5708
65986	ZBTB10
619279	ZNF704
55824	PAG1
2171	FABP5
5375	PMP2
646480	FABP9
2167	FABP4
646486	FABP12
3612	IMPA1
347051	SLC10A5
79752	ZFAND1
92421	CHMP4C
64089	SNX16
101927141	
105375929	LINC02839
103352670	LINC01419
138046	RALYL
85444	LRRCC1
102723322	
1875	E2F5
401466	RBIS
377677	CA13
759	CA1
761	CA3
760	CA2
100288527	REXO1L6P
105375622	LINC02849
107986954	
245972	ATP6V0D2
85481	PSKH2
157724	SLC7A13
105375624	
11059	WWP1
51115	RMDN1
8895	CPNE3
54714	CNGB3
168975	CNBD1
138009	DCAF4L2
4325	MMP16
101929709	
8767	RIPK2
734	OSGIN2
4683	NBN
1666	DECR1
793	CALB1
101937451	LINC01030
169200	TMEM64
64168	NECAB1
100127983	C8orf88
55529	PIP4P2
51633	OTUD6B
100130742	LRRC69
100616245	MIR4661
115111	SLC26A7
862	RUNX1T1
101926956	
441369	
286144	TRIQK
102467005	MIR8084
389676	C8orf87
642924	LINC00535
137392	CIBAR1
389677	RBM12B
55472	RBM12B-AS1
91147	TMEM67
54704	PDP1
100616169	MIR378D2
1015	CDH17
2669	GEM
25788	RAD54B
100861412	FSBP
25962	VIRMA
101926977	
100288748	
54845	ESRP1
286148	DPY19L4
55656	INTS8
9134	CCNE2
137682	NDUFAF6
94241	TP53INP1
105375650	MIR3150BHG
100500907	MIR3150B
100422964	MIR3150A
79666	PLEKHF2
619344	LINC01298
157657	C8orf37
392255	GDF6
7381	UQCRB
51001	MTERF3
9791	PTDSS1
6383	SDC2
10404	CPQ
85453	TSPYL5
109617016	SNORD3H
92140	MTDH
55353	LAPTM4B
4147	MATN2
6156	RPL30
26775	SNORA72
203111	ERICH5
10247	RIDA
10940	POP1
79815	NIPAL2
6788	STK3
3788	KCNS2
116039	OSR2
157680	VPS13B
693184	MIR599
100126309	MIR875
1345	COX6C
26166	RGS22
109616982	SNORD77B
286151	FBXO43
5440	POLR2K
6674	SPAG1
25897	RNF19A
100616451	MIR4471
157567	ANKRD46
169166	SNX31
26986	PABPC1
102466854	MIR7705
7534	YWHAZ
441374	
51123	ZNF706
105375679	LINC02844
79977	GRHL2
83988	NCALD
100847001	MIR5680
50484	RRM2B
51366	UBR5
107986898	
4956	ODF1
7071	KLF10
51582	AZIN1
528	ATP6V1C1
157556	BAALC-AS2
79870	BAALC
105369147	BAALC-AS1
100422992	MIR3151
8323	FZD6
115908	CTHRC1
81034	SLC25A32
25879	DCAF13
9699	RIMS2
1807	DPYS
81501	DCSTAMP
693127	MIR548A3
29967	LRP12
23414	ZFPM2
55074	OXR1
137735	ABRA
284	ANGPT1
340419	RSPO2
3646	EIF3E
9694	EMC2
157753	TMEM74
7201	TRHR
84955	NUDCD1
56943	ENY2
93035	PKHD1L1
9166	EBAG9
55638	SYBU
27012	KCNV1
101927459	LINC01608
101927487	LINC01609
105375706	LINC02237
114788	CSMD3
100302225	MIR2053
7227	TRPS1
100859921	LINC00536
8667	EIF3H
84294	UTP23
5885	RAD21
644660	RAD21-AS1
100500914	MIR3610
441376	AARD
169026	SLC30A8
90390	MED30
2131	EXT1
401474	SAMD12
4982	TNFRSF11B
10584	COLEC10
101927513	
114569	MAL2
105375726	MAL2-AS1
102466162	MIR548AZ
4856	CCN3
5168	ENPP2
6873	TAF2
79075	DSCC1
64798	DEPTOR
7373	COL14A1
28998	MRPL13
27085	MTBP
6641	SNTB1
101927543	
3037	HAS2
22882	ZHX2
79139	DERL1
93594	TBC1D31
84985	FAM83A
100131726	FAM83A-AS1
100616260	MIR4663
84933	C8orf76
100533106	ZHX1-C8orf76
11244	ZHX1
29028	ATAD2
693130	MIR548D1
100500863	MIR548AA1
55093	NTAQ1
114907	FBXO32
340359	KLHL38
312	ANXA13
157769	FAM91A1
654463	FER1L6
439941	FER1L6-AS1
157376	FER1L6-AS2
101927588	
157378	TMEM65
55039	TRMT12
101927612	RNF139-AS1
11236	RNF139
83940	TATDN1
102466200	MIR6844
4715	NDUFB9
9788	MTSS1
105375743	
100616255	MIR4662B
100616221	MIR4662A
157381	LINC00964
137209	ZNF572
105375744	
6713	SQLE
9897	WASHC5
286053	NSMCE2
10221	TRIB1
100130231	LINC00861
101927657	
157638	LRATD2
100750225	PCAT1
103164619	CASC19
101867536	PRNCR1
727677	CASC8
5462	POU5F1B
101805488	CCAT2
100270680	CASC11
4609	MYC
100302185	MIR1204
641384	TMEM75
100302161	MIR1205
100302170	MIR1206
100302175	MIR1207
100302281	MIR1208
137196	CCDC26
728724	CCDC26
106144608	CCDC26
100500839	MIR3686
56169	GSDMC
51571	CYRIB
100847051	MIR5194
50807	ASAP1
100507117	ASAP1-IT2
114	ADCY8
23167	EFR3A
729330	OC90
10086	HHLA1
3786	KCNQ3
93668	HPYR1
23639	LRRC6
137835	TMEM71
51105	PHF20L1
7038	TG
6503	SLA
102466865	MIR7848
100302522	
8840	CCN4
10397	NDRG1
6482	ST3GAL1
101927798	
101927822	
57623	ZFAT
594840	ZFAT-AS1
407030	MIR30B
407033	MIR30D
552853	
101927845	
286094	LINC01591
10656	KHDRBS3
107986980	LINC02055
51059	FAM135B
169044	COL22A1
51305	KCNK9
83696	TRAPPC9
359809	PEG13
54108	CHRAC1
27161	AGO2
5747	PTK2
442893	MIR151A
22898	DENND3
57210	SLC45A4
105375787	
731779	LINC01300
2843	GPR20
11156	PTP4A3
389690	MROH5
100302147	MIR1302-7
100616268	MIR4472-1
619434	LINC00051
203062	TSNARE1
575	ADGRB1
23237	ARC
101928087	
8629	JRK
8000	PSCA
54742	LY6K
100288181	LNCOC1
51337	THEM6
57152	SLURP1
137797	LYPD2
111188157	LYNX1-SLURP2
432355	SLURP2
66004	LYNX1
8581	LY6D
2765	GML
1584	CYP11B1
1585	CYP11B2
4061	LY6E
286122	C8orf31
101928108	LY6L
4062	LY6H
338328	GPIHBP1
286128	ZFP41
2738	GLI4
100507316	MINCR
79943	ZNF696
116447	TOP1MT
78998	RHPN1-AS1
114822	RHPN1
104326051	MAFA-AS1
389692	MAFA
23144	ZC3H3
79792	GSDMD
642475	MROH6
93100	NAPRT
1936	EEF1D
84948	TIGD5
65263	PYCR3
7264	GFUS
9831	ZNF623
286075	ZNF707
101928160	ZNF707
100130274	CCDC166
225689	MAPK15
286077	FAM83H
100616318	MIR4664
642574	IQANK1
23513	SCRIB
100126338	MIR937
22827	PUF60
340371	NRBP2
102466748	MIR6845
83481	EPPK1
5339	PLEC
724031	MIR661
84875	PARP10
2907	GRINA
375686	SPATC1
26873	OPLAH
102465509	MIR6846
54512	EXOSC4
102465510	MIR6847
8733	GPAA1
1537	CYC1
81858	SHARPIN
84232	MAF1
340390	WDR97
51236	HGH1
727957	MROH1
23246	BOP1
102465906	MIR7112
642658	SCX
3297	HSF1
8694	DGAT1
102465511	MIR6848
83482	SCRT1
79581	SLC52A2
340393	TMEM249
26233	FBXL6
203054	ADCK5
29894	CPSF1
100126351	MIR939
100302196	MIR1234
102466749	MIR6849
55630	SLC39A4
51160	VPS28
4796	TONSL
102466271	MIR6893
50626	CYHR1
90990	KIFC2
8928	FOXH1
84988	PPP1R16A
2875	GPT
113655	MFSD3
9401	RECQL4
9684	LRRC14
441381	LRRC24
414919	C8orf82
80728	ARHGAP39
90987	ZNF251
80778	ZNF34
6132	RPL8
102465978	MIR6850
340385	ZNF517
7553	ZNF7
28991	COMMD5
58500	ZNF250
7564	ZNF16
286101	ZNF252P
286103	ZNF252P-AS1
65265	C8orf33
100287171	WASHC1
100422831	MIR1302-9
654835	FAM138C
101929127	PGM5P3-AS1
2298	FOXD4
55871	CBWD1
81704	DOCK8
23189	KANK1
1761	DMRT1
58524	DMRT3
10655	DMRT2
6595	SMARCA2
401491	VLDLR-AS1
7436	VLDLR
169522	KCNV2
9933	PUM3
5991	RFX3
101929302	RFX3-AS1
169792	GLIS3
84850	GLIS3-AS1
6505	SLC1A1
55064	SPATA6L
403313	PLPP6
101929351	CDC37L1-DT
55664	CDC37L1
50808	AK3
10171	RCL1
406894	MIR101-2
3717	JAK2
11172	INSL6
3641	INSL4
6019	RLN2
6013	RLN1
55848	PLGRKT
29126	CD274
80380	PDCD1LG2
57589	RIC1
79956	ERMP1
158358	KIAA2026
2315	MLANA
100616288	MIR4665
26953	RANBP6
90865	IL33
89882	TPD52L3
115426	UHRF2
2731	GLDC
23081	KDM4C
90871	DMAC1
